player_id,year,team,league,G,PA,AB,R,H,doubles,triples,HR,RBI,BB,SO,SB,CS,IBB,HBP,SH,SF,GIDP,TB
150071,2003,COL,,115,505,447,73,124,31,2,8,50,49,71,7,2,0,2,6,1,7,183
150071,2004,CLE,,152,663,599,78,169,48,1,12,70,60,98,3,2,5,2,0,2,18,255
150071,2005,CLE,,145,587,536,71,152,36,1,17,78,35,72,2,2,0,1,8,7,17,241
150071,2006,SLN,,147,590,544,63,148,30,1,13,67,36,81,2,3,2,5,3,2,17,219
150071,2007,WAS,,144,557,511,57,148,35,1,11,58,34,72,3,0,1,1,6,5,12,218
150071,2008,WAS,,94,337,296,37,85,22,0,11,46,37,58,3,2,1,3,1,0,6,140
150071,2009,LAN,,104,287,264,39,73,14,1,10,39,20,56,3,0,0,0,1,2,10,119
150071,2010,LAN,,82,185,162,24,35,10,1,2,19,18,35,2,2,1,1,2,2,4,53
150080,2000,MIL,,22,63,52,8,9,2,0,0,2,8,9,4,0,2,1,1,1,1,11
150080,2001,SDN,,40,97,81,13,16,1,0,0,4,15,29,5,1,0,0,0,1,0,17
150081,1999,MIL,,12,25,22,2,3,0,0,0,1,1,9,0,0,0,0,2,0,0,3
150081,2001,MIL,,3,5,5,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2
150082,1999,MIL,,3,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
150082,2000,MIL,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150083,1999,NYA,,24,46,45,12,9,2,0,1,2,1,10,1,0,0,0,0,0,1,14
150083,2000,NYA,,81,209,184,33,38,8,2,6,21,17,48,5,0,1,5,1,2,1,68
150083,2001,NYA,,37,88,81,12,13,1,1,5,12,4,23,1,2,0,1,1,1,2,31
150083,2002,ANA,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150084,2000,COL,,14,31,27,4,6,0,0,3,5,4,13,0,0,0,0,0,0,0,15
150086,2001,MIL,,33,77,70,10,14,6,0,2,7,5,16,0,0,0,2,0,0,3,26
150086,2002,SLN,,5,14,12,0,1,0,0,0,0,1,3,0,0,0,0,1,0,1,1
150089,2003,NYA,,3,5,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
150089,2008,TBA,,5,15,15,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
150089,2009,TBA,,33,107,99,12,24,3,1,1,12,7,12,2,1,0,0,1,0,5,32
150090,1999,NYA,,7,23,20,3,8,2,0,0,4,3,4,0,0,0,0,0,0,0,10
150090,2001,SDN,,86,349,308,45,85,19,0,3,33,39,68,2,3,4,0,0,2,9,113
150090,2002,CHA,,113,482,429,61,108,15,7,4,44,50,73,6,3,1,1,0,2,11,149
150090,2003,CIN,,146,639,561,69,153,24,7,14,57,66,89,11,7,1,2,6,4,7,233
150090,2004,CIN,,152,652,563,76,152,28,3,12,67,82,99,13,7,1,2,3,2,15,222
150090,2005,CIN,,35,119,105,14,24,7,0,0,5,14,23,2,1,0,0,0,0,1,31
150090,2006,OAK,,28,88,71,8,13,3,0,1,8,16,13,0,0,2,0,1,0,3,19
150090,2007,WAS,,71,128,102,14,25,7,0,2,10,21,22,2,1,0,1,4,0,3,38
150092,2001,NYA,,2,4,3,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1
150092,2002,KCA,,9,27,22,3,4,2,0,0,1,4,5,1,0,0,0,0,1,0,6
150093,1999,NYA,,4,8,8,2,1,0,0,1,1,0,3,0,1,0,0,0,0,0,4
150093,2000,NYA,,19,53,50,5,9,3,0,2,3,1,15,2,0,0,0,2,0,0,18
150093,2001,NYA,,158,614,574,77,154,34,3,18,73,29,125,43,14,0,3,3,5,7,248
150093,2002,NYA,,156,741,696,128,209,51,2,39,102,23,157,41,13,1,14,1,7,8,381
150093,2003,NYA,,155,734,682,114,198,36,5,38,91,38,130,35,8,7,12,0,2,8,358
150093,2004,TEX,,145,658,608,77,170,32,4,28,91,33,121,18,5,4,10,0,7,7,294
150093,2005,TEX,,156,682,637,102,171,43,2,36,104,33,125,30,2,3,7,0,5,6,326
150093,2006,WAS,,159,728,647,119,179,41,2,46,95,67,160,41,17,16,9,2,3,3,362
150093,2007,CHN,,135,617,579,97,173,42,5,33,70,31,130,19,6,4,4,0,3,9,324
150093,2008,CHN,,108,503,453,76,127,27,0,29,75,43,103,19,3,11,3,0,4,9,241
150093,2009,CHN,,117,522,477,64,115,25,1,20,55,40,118,9,2,6,3,0,2,7,202
150093,2010,CHN,,147,548,496,67,128,40,3,24,79,45,123,5,1,3,3,1,3,12,246
150093,2011,CHN,,137,508,475,50,116,27,1,26,88,27,113,2,1,4,4,0,2,15,223
150093,2012,CHN,,151,615,561,68,147,33,2,32,108,44,153,6,2,5,7,0,3,18,280
150093,2013,NYA,,151,626,581,84,148,32,1,34,101,36,156,18,9,3,5,0,4,11,284
150093,2014,NYA,,67,238,226,22,50,15,0,6,23,6,71,1,0,1,2,0,4,3,83
150096,2000,TEX,,15,51,45,6,10,1,0,0,4,4,10,0,0,0,1,0,1,1,11
150098,1999,PHI,,4,6,4,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
150100,2000,PHI,,111,474,408,57,106,27,1,18,79,63,139,0,0,2,1,0,2,5,189
150100,2001,PHI,,155,618,539,70,139,29,2,27,89,70,162,2,1,7,5,0,4,12,253
150100,2002,PHI,,157,684,586,96,165,39,2,37,116,89,153,1,0,9,3,0,6,16,319
150100,2003,PHI,,146,599,522,57,109,31,4,21,64,72,142,0,0,2,4,0,1,18,211
150100,2004,PHI,,126,534,448,66,115,17,0,24,84,78,130,2,0,7,2,0,6,10,204
150100,2005,PHI,,154,669,562,78,158,27,1,32,117,99,160,0,0,6,3,0,5,12,283
150100,2006,PHI,,143,567,462,80,119,24,1,29,95,98,131,0,0,5,3,0,4,11,232
150100,2007,PHI,,155,598,472,77,121,26,0,30,97,114,120,0,0,1,4,0,8,10,237
150100,2008,PHI,,157,645,536,74,134,33,3,33,86,102,136,0,0,8,1,0,6,10,272
150100,2009,TBA,,122,476,412,45,91,16,1,14,64,57,119,2,0,2,2,0,5,6,151
150100,2010,SFN,,120,437,373,50,94,21,0,20,64,57,105,0,2,4,1,0,6,7,175
150100,2011,SFN,,91,219,183,17,42,9,1,7,21,33,67,0,0,0,2,0,1,2,74
150102,2000,PHI,,4,8,7,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
150102,2001,PHI,,16,36,33,1,2,1,0,0,1,2,13,0,0,0,0,1,0,0,3
150102,2002,PHI,,10,11,8,0,0,0,0,0,0,1,6,0,0,0,0,2,0,0,0
150103,2004,BOS,,7,11,11,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,2
150103,2005,TOR,,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150106,2002,MIN,,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150106,2003,MIN,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150107,2002,OAK,,3,5,3,2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
150107,2004,LAN,,2,5,4,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1
150112,1999,PHI,,3,4,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
150113,1999,PHI,,3,6,5,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1
150114,2000,PHI,,5,11,11,1,1,0,0,0,0,0,8,1,0,0,0,0,0,0,1
150114,2001,PHI,,3,8,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
150114,2002,CIN,,121,311,287,41,73,15,4,9,38,14,79,11,8,3,2,5,3,6,123
150114,2003,CIN,,93,194,180,17,39,5,2,5,19,11,68,7,0,0,1,2,0,4,63
150114,2005,TBA,,9,24,22,2,4,2,0,0,1,2,7,2,0,0,0,0,0,0,6
150115,1998,PHI,,3,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
150116,1999,PHI,,19,39,30,2,7,1,0,0,0,2,8,0,0,0,0,7,0,0,8
150116,2000,PHI,,30,71,57,5,11,2,0,0,4,3,19,0,0,0,0,10,1,0,13
150116,2001,PHI,,24,53,45,2,8,0,0,0,2,3,13,0,0,0,0,5,0,1,8
150116,2002,PHI,,30,75,59,6,8,4,0,1,4,4,24,0,0,0,0,12,0,3,15
150116,2003,PHI,,32,82,70,9,14,6,0,0,11,5,22,0,0,0,0,6,1,1,20
150116,2004,PHI,,23,55,45,6,12,2,0,3,8,1,10,0,0,0,0,8,1,1,23
150116,2005,PHI,,13,28,26,2,4,2,0,0,1,1,8,0,0,0,0,1,0,0,6
150116,2006,PHI,,12,25,21,2,4,2,0,0,4,2,8,0,0,0,0,0,2,0,6
150116,2007,LAN,,18,37,30,1,5,2,0,0,2,4,13,0,0,0,0,3,0,0,7
150116,2008,HOU,,31,67,58,6,8,1,0,0,2,4,23,0,0,0,0,5,0,2,9
150116,2009,LAN,,33,81,68,5,11,4,0,1,11,2,22,1,0,0,1,9,1,1,18
150116,2010,MIL,,35,83,77,11,19,4,0,0,5,1,24,1,0,0,0,4,1,2,23
150116,2011,MIL,,31,66,61,2,10,3,0,0,0,0,25,0,0,0,1,4,0,0,13
150116,2012,BAL,,22,46,40,3,6,0,0,0,4,0,11,0,1,0,0,5,1,2,6
150116,2014,MIA,,5,7,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
150118,2003,COL,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150119,1999,SEA,,3,6,4,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,1
150119,2000,SEA,,2,6,3,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,2
150119,2001,SEA,,2,9,7,0,1,0,0,0,0,0,4,0,0,0,0,2,0,0,1
150119,2002,SEA,,2,7,6,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,3
150119,2003,SEA,,1,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
150119,2004,CHA,,2,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
150119,2005,CHA,,3,9,7,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
150119,2006,CHA,,2,6,5,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1
150119,2007,PHI,,10,22,17,1,4,1,0,0,2,2,7,0,0,0,0,2,1,1,5
150119,2010,CHA,,2,6,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
150119,2011,NYA,,3,8,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
150119,2012,NYA,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150119,2013,ATL,,5,10,8,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0
150120,2001,NYN,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150122,2001,PIT,,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150122,2002,CHA,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150122,2006,PIT,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150122,2007,PIT,,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150128,2002,COL,,22,45,41,4,7,3,0,1,4,0,19,0,0,0,0,3,1,0,13
150128,2003,COL,,14,28,22,1,0,0,0,0,4,4,6,0,0,0,0,1,1,1,0
150128,2004,COL,,6,9,8,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
150130,2002,KCA,,3,6,5,1,3,1,0,0,1,0,1,0,0,0,1,0,0,0,4
150132,1999,TBA,,6,19,19,0,4,1,0,0,0,0,2,0,0,0,0,0,0,2,5
150132,2000,TBA,,115,369,318,44,90,19,1,11,35,45,47,1,2,2,5,0,1,9,144
150132,2001,TBA,,104,378,342,37,88,22,0,12,51,24,75,2,2,0,10,0,2,11,146
150132,2002,TBA,,148,633,560,65,142,30,1,16,72,60,116,5,0,5,7,0,6,15,222
150133,2000,CHN,,11,19,15,1,2,0,0,0,1,0,6,0,0,0,0,4,0,0,2
150134,2000,TBA,,4,13,12,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,5
150134,2001,TBA,,49,196,188,28,56,16,0,4,30,4,16,2,2,0,3,0,1,5,84
150134,2002,TBA,,85,353,330,37,85,19,1,6,42,17,27,0,1,3,1,2,3,14,124
150134,2003,TBA,,127,498,463,50,117,23,0,12,47,23,40,0,1,4,7,0,5,14,176
150134,2004,TBA,,116,441,404,35,103,21,0,8,60,24,41,0,2,1,5,1,7,20,148
150134,2005,TBA,,128,463,432,28,124,20,0,5,48,16,39,0,0,1,5,3,7,15,159
150134,2006,LAN,,82,294,278,17,72,17,0,8,31,10,22,0,2,4,2,0,4,10,113
150134,2007,CHA,,37,120,116,8,24,4,0,0,3,3,12,0,0,0,0,0,1,2,28
150134,2008,CHA,,40,136,127,7,33,3,0,2,7,6,19,0,0,1,2,1,0,0,42
150135,2005,TBA,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150137,2001,TBA,,2,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
150137,2002,TBA,,5,17,17,1,3,0,0,0,2,0,5,0,0,0,0,0,0,0,3
150137,2006,FLO,,3,5,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2
150137,2007,FLO,,3,8,8,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,3
150137,2008,FLO,,12,42,40,1,8,1,0,0,2,2,17,0,0,1,0,0,0,2,9
150137,2009,PHI,,2,4,4,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,3
150137,2010,PHI,,7,25,22,6,5,2,0,0,2,3,5,0,0,2,0,0,0,3,7
150138,1999,TBA,,49,134,124,18,28,5,1,1,13,10,18,0,1,0,0,0,0,4,38
150138,2000,NYN,,3,6,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
150138,2002,MIN,,6,10,10,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1
150142,1999,TBA,,2,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
150142,2000,TBA,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150142,2001,TBA,,1,3,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2
150142,2002,TBA,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150144,2007,DET,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150148,1999,ARI,,5,18,16,3,4,1,0,1,3,1,1,0,0,0,0,1,0,0,8
150148,2000,ARI,,4,13,13,1,3,0,0,1,3,0,4,0,0,0,0,0,0,0,6
150148,2001,ARI,,38,111,106,9,17,3,0,3,9,4,26,0,0,0,0,0,0,0,29
150148,2002,ARI,,58,172,154,12,36,10,0,3,23,10,25,1,0,4,3,2,3,4,55
150148,2003,ARI,,70,239,220,19,48,15,0,3,28,14,43,0,0,7,1,1,3,6,72
150148,2004,TEX,,105,389,358,50,89,26,1,15,58,13,63,0,1,0,3,8,7,3,162
150148,2005,TEX,,118,450,410,53,104,24,0,21,60,26,70,0,0,0,6,4,3,6,191
150148,2006,TEX,,95,371,344,49,88,20,0,11,41,17,51,0,0,0,4,5,1,9,141
150148,2007,PHI,,48,147,122,16,28,8,0,4,10,21,24,0,1,3,2,1,0,5,48
150148,2008,TOR,,100,377,349,44,87,23,0,11,49,17,61,0,0,0,7,0,4,9,143
150148,2009,TOR,,122,460,429,43,97,19,0,19,71,20,76,1,0,2,1,3,7,4,173
150148,2010,LAN,,93,339,313,39,75,14,0,17,47,13,54,0,0,6,8,1,4,6,140
150148,2011,LAN,,97,337,305,29,70,13,0,16,47,22,71,0,0,4,4,2,3,5,131
150148,2012,PIT,,103,361,321,29,66,11,0,11,31,29,69,0,0,5,7,0,4,4,110
150149,2001,TBA,,4,10,6,3,4,1,0,0,0,2,0,0,0,0,0,2,0,0,5
150149,2004,TEX,,1,3,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
150150,1999,PIT,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150151,2001,ARI,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150151,2003,LAN,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150152,2000,ARI,,42,99,91,11,21,4,3,1,15,7,30,3,0,2,1,0,0,2,34
150152,2001,ARI,,5,5,4,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1
150152,2002,TBA,,71,245,222,26,57,15,2,3,21,18,55,4,2,1,1,4,0,5,85
150152,2003,MIL,,26,52,48,3,11,2,0,2,7,2,18,0,1,0,0,1,1,1,19
150152,2004,TEX,,18,60,55,6,10,3,0,0,4,5,19,0,2,0,0,0,0,0,13
150153,2000,ARI,,2,4,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
150153,2001,PHI,,13,26,24,4,6,1,0,0,1,1,11,0,0,0,0,1,0,0,7
150153,2002,MIL,,12,20,15,0,2,0,0,0,3,1,6,0,0,0,0,4,0,0,2
150153,2003,PIT,,5,7,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
150153,2004,PIT,,6,7,7,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1
150153,2008,NYN,,7,15,12,0,1,0,0,0,0,2,6,0,0,0,0,1,0,0,1
150153,2009,NYN,,11,25,22,1,3,0,1,0,3,1,8,0,0,0,0,2,0,0,5
150153,2010,HOU,,12,22,17,1,4,1,0,0,0,0,3,0,0,0,0,5,0,0,5
150153,2011,HOU,,5,10,9,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,2
150159,2003,ARI,,4,4,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
150159,2004,ARI,,10,12,12,4,5,3,0,0,3,0,3,0,0,0,0,0,0,0,8
150160,2001,ARI,,59,195,163,33,42,6,3,5,21,23,47,3,0,0,2,6,1,3,69
150160,2002,ARI,,142,626,538,103,162,34,6,16,78,65,100,11,6,5,16,1,6,10,256
150160,2003,ARI,,106,408,365,52,93,22,2,13,50,33,95,4,3,1,7,0,3,7,158
150160,2004,MIL,,59,263,228,33,62,13,0,7,28,25,48,5,3,0,7,1,2,7,96
150160,2005,WAS,,73,293,259,37,60,15,1,7,24,29,83,9,3,2,3,1,1,3,98
150161,2000,BOS,,20,48,45,9,13,1,0,4,7,3,7,0,0,0,0,0,0,0,26
150161,2001,BOS,,14,41,38,3,10,1,0,0,3,3,13,1,0,0,0,0,0,3,11
150161,2002,MIL,,16,32,32,3,8,1,0,2,5,0,6,0,1,0,0,0,0,0,15
150164,2003,NYN,,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150166,1999,BOS,,17,52,47,4,13,2,1,1,11,3,13,0,0,0,2,0,0,3,20
150167,2001,BOS,,130,493,468,52,123,20,2,12,49,13,61,3,4,3,7,1,4,12,183
150167,2002,BOS,,155,676,634,94,186,43,4,18,83,25,95,4,2,4,12,0,5,18,291
150167,2003,ARI,,134,554,515,60,144,35,1,20,97,24,70,1,0,4,6,0,9,22,241
150167,2004,ARI,,148,604,562,68,174,36,3,15,80,24,49,2,0,2,12,0,6,18,261
150167,2005,TOR,,152,645,594,91,173,36,2,18,82,26,79,5,1,2,22,0,3,21,267
150167,2006,SFN,,139,566,530,73,147,27,1,21,68,21,80,1,2,2,9,0,6,22,239
150167,2007,LAN,,73,278,267,25,67,5,2,4,31,7,30,0,3,1,1,0,3,9,88
150168,1999,CHN,,12,30,29,3,7,2,0,0,2,1,4,0,1,0,0,0,0,2,9
150168,2000,CHN,,3,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
150173,1999,BOS,,35,127,118,14,34,5,1,2,13,5,14,0,2,0,2,0,2,5,47
150173,2000,BOS,,47,179,164,21,40,7,1,0,14,7,20,0,0,0,2,3,3,2,49
150174,2000,CIN,,23,49,45,1,3,1,0,0,0,1,27,0,0,0,0,3,0,1,4
150174,2001,TEX,,7,10,7,0,1,0,0,0,0,1,4,0,0,0,0,2,0,0,1
150174,2002,TEX,,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150174,2003,TBA,,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150174,2004,TBA,,2,5,5,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2
150177,1998,CIN,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150177,2000,CIN,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150178,1999,CIN,,31,103,90,12,19,7,0,3,10,11,32,4,1,1,2,0,0,4,35
150178,2000,CIN,,31,107,98,12,23,3,0,5,12,5,19,0,0,2,4,0,0,1,41
150178,2001,CIN,,117,403,364,39,86,21,2,12,43,27,106,3,3,4,9,1,2,11,147
150178,2002,CIN,,108,397,353,42,88,17,1,12,52,27,117,1,2,6,13,2,2,13,143
150178,2003,CIN,,116,437,379,52,87,23,1,16,50,33,111,3,3,4,20,1,4,9,160
150178,2004,CIN,,113,444,389,46,98,24,2,14,55,26,107,0,2,5,24,2,3,7,168
150178,2005,CIN,,109,422,361,38,94,27,0,14,60,41,101,0,0,7,13,5,2,8,163
150178,2006,CIN,,71,230,191,22,37,5,0,8,21,27,51,1,0,9,8,3,1,3,66
150178,2007,KCA,,56,195,169,14,25,9,0,4,13,17,66,1,0,0,4,3,2,6,46
150178,2008,SLN,,55,189,164,17,35,8,1,4,21,15,20,0,0,1,5,3,2,6,57
150178,2009,SLN,,43,112,104,10,25,3,0,2,6,3,22,1,0,0,4,1,0,3,34
150178,2010,SLN,,25,63,56,3,11,1,0,2,5,5,7,0,0,0,1,1,0,3,18
150180,2000,CIN,,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
150180,2001,CIN,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150180,2002,CIN,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150180,2003,CIN,,11,19,18,2,4,0,0,0,2,0,10,0,0,0,0,1,0,0,4
150180,2004,CIN,,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150180,2005,FLO,,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150182,1999,CIN,,10,11,7,0,0,0,0,0,0,1,6,0,0,0,0,3,0,0,0
150182,2000,CIN,,11,22,16,1,1,0,0,0,0,2,8,0,0,0,0,4,0,0,1
150185,1999,DET,,1,3,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
150185,2006,HOU,,4,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150185,2007,HOU,,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150188,2002,TEX,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150188,2008,CIN,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150188,2010,CIN,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150193,1999,DET,,7,9,9,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2
150196,2003,LAN,,2,4,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
150197,1999,DET,,4,4,4,2,1,0,0,1,2,0,1,0,0,0,0,0,0,0,4
150197,2000,DET,,64,196,173,25,44,3,5,2,24,18,24,2,0,0,1,4,0,3,63
150197,2001,DET,,133,534,488,62,131,24,6,8,51,32,54,21,6,0,3,8,3,7,191
150197,2002,MON,,114,373,338,43,84,21,1,7,39,21,57,8,8,0,2,8,4,6,128
150197,2003,MON,,107,288,272,31,65,15,2,4,22,11,45,4,3,1,2,2,1,5,96
150197,2004,CHN,,95,204,194,23,52,6,3,3,22,5,38,4,1,0,2,2,1,2,73
150197,2005,CHN,,105,190,177,15,45,8,0,1,13,6,24,4,3,0,0,4,3,6,56
150199,2001,BAL,,2,5,4,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,1
150199,2004,PIT,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150201,2000,ATL,,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
150201,2002,TOR,,12,13,12,3,1,0,0,0,1,1,6,0,0,0,0,0,0,0,1
150201,2003,BAL,,8,15,14,3,3,1,0,1,2,1,4,0,0,0,0,0,0,1,7
150202,1998,KCA,,5,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150202,1999,KCA,,11,27,25,1,2,0,0,0,0,2,7,0,0,0,0,0,0,0,2
150202,2000,KCA,,15,28,25,4,4,1,0,0,4,3,9,0,0,0,0,0,0,0,5
150202,2001,KCA,,104,406,380,39,93,19,0,7,40,22,81,5,3,4,1,1,2,12,133
150202,2002,KCA,,16,55,51,5,12,3,1,1,7,4,20,0,0,0,0,0,0,0,20
150202,2003,KCA,,47,143,132,16,30,7,0,2,14,8,37,1,1,1,2,0,1,0,43
150202,2004,KCA,,57,209,195,19,49,7,0,4,24,11,50,2,2,0,1,1,1,1,68
150202,2007,OAK,,3,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
150203,2003,KCA,,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1
150203,2004,KCA,,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150205,2003,NYN,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150205,2004,NYN,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150206,2003,LAN,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150207,2004,KCA,,3,6,5,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
150207,2005,KCA,,22,67,67,6,18,4,1,1,9,0,5,0,0,0,0,0,0,4,27
150207,2006,KCA,,20,69,65,8,18,3,0,1,5,1,8,0,0,0,0,2,1,0,24
150207,2007,KCA,,6,15,14,2,2,1,0,0,2,1,1,0,0,0,0,0,0,1,3
150207,2008,CHA,,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150207,2009,COL,,16,54,45,5,14,2,0,1,9,7,3,0,0,1,0,1,1,0,19
150207,2010,COL,,9,25,23,4,5,0,0,0,1,2,7,0,0,0,0,0,0,0,5
150208,2006,ATL,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150209,1999,KCA,,2,4,3,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1
150209,2000,KCA,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150209,2001,KCA,,2,5,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
150210,1999,MIN,,135,523,481,69,133,21,3,10,46,37,89,14,7,1,2,1,2,10,190
150210,2000,MIN,,15,55,50,2,15,3,0,0,7,3,14,0,2,0,1,0,1,1,18
150210,2001,MIN,,55,195,175,20,46,13,2,4,20,19,37,1,2,1,0,0,1,7,75
150210,2002,CLE,,4,11,10,0,1,1,0,0,0,0,2,0,0,0,0,1,0,1,2
150210,2003,FLO,,11,25,24,2,5,1,1,0,0,0,5,0,0,0,1,0,0,1,8
150210,2004,TEX,,20,63,58,4,14,4,1,0,6,2,13,0,1,0,0,2,1,1,20
150210,2005,TEX,,20,56,53,5,15,1,1,0,5,2,13,0,1,0,0,1,0,2,18
150211,2000,MIN,,28,93,82,10,19,3,0,1,8,8,22,0,2,0,1,0,2,3,25
