player_id,year,team,league,W,L,G,GS,IP,SO,BB,HR,CG,SHO,SV,H,ER,R,IBB,WP,HBP,BK,BFP,GF,SH,SF,GIDP
122278,1970,CHA,,1,1,17,1,33.333,16,13,6,0,0,0,37,20,28,5,1,0,0,150,2,2,1,3
122279,1956,BOS,,9,8,39,14,142.333,93,72,13,3,0,3,120,72,81,2,1,7,0,620,15,8,4,10
122279,1957,BOS,,7,8,22,19,122.333,55,61,15,5,0,1,135,64,68,1,2,2,1,554,2,5,4,13
122279,1958,BOS,,8,9,30,25,149.333,71,79,22,4,1,0,157,82,94,2,6,1,2,664,2,9,9,16
122279,1959,DET,,1,3,35,0,58.333,32,37,7,0,0,7,55,28,33,1,3,1,0,261,20,2,2,5
122279,1960,DET,,7,5,41,0,80.0,47,45,3,0,0,5,56,22,23,1,9,2,0,334,19,3,3,9
122279,1961,WS2,,2,8,45,1,60.333,30,48,6,0,0,11,55,28,34,5,3,3,0,276,29,4,2,12
122279,1962,CIN,,4,3,35,0,43.667,27,26,4,0,0,1,44,19,19,2,1,0,0,197,16,7,0,2
122280,1915,SLA,,4,4,15,8,70.0,41,38,0,6,0,0,62,21,25,0,1,4,1,302,4,10,2,4
122280,1916,SLA,,1,2,3,3,27.0,12,6,0,3,1,0,18,3,4,0,0,1,0,100,0,1,0,1
122280,1918,SLA,,0,0,2,1,8.0,4,4,0,0,0,1,10,4,6,0,1,1,0,40,1,0,0,0
122280,1920,SLA,,0,0,1,0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0
122280,1925,SLA,,0,0,1,0,2.0,1,1,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0
122280,1926,SLA,,0,0,1,0,2.0,3,2,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0
122280,1928,BSN,,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
122283,1909,CLE,,3,2,14,5,50.0,16,16,1,3,0,0,54,4,22,0,1,2,0,207,6,5,0,0
122284,1936,PHI,,3,4,17,6,65.0,23,36,6,2,0,0,84,34,41,3,1,1,1,314,7,6,0,1
122284,1937,PHI,,1,1,6,2,23.0,4,11,5,1,0,0,29,18,18,0,1,1,0,103,2,1,0,3
122284,1938,PHI,,3,6,39,8,116.0,32,69,11,2,0,3,143,71,78,10,3,1,0,547,22,10,0,12
122285,1982,CHA,,0,0,2,1,7.0,3,5,1,0,0,0,10,8,8,0,0,0,0,32,0,0,1,2
122285,1984,CHA,,0,0,1,0,4.333,1,2,0,0,0,0,3,1,1,0,0,0,0,17,0,1,1,1
122290,1989,CLE,,0,2,2,1,6.667,3,4,0,0,0,0,7,5,6,0,0,2,0,33,0,0,0,0
122291,1957,CIN,,0,0,2,0,5.667,4,6,0,0,0,0,4,1,1,0,1,0,0,27,1,0,0,0
122292,1910,DET,,0,0,1,1,6.0,2,4,0,0,0,0,9,8,8,0,1,1,0,33,0,1,0,0
122301,1973,BOS,,0,1,11,0,28.667,22,11,2,0,0,1,35,20,22,2,1,0,0,129,7,0,3,2
122301,1976,TEX,,0,1,9,0,5.0,5,3,2,0,0,0,13,7,7,0,1,0,0,30,1,0,0,0
122301,1978,ATL,,3,2,43,0,62.0,28,27,8,0,0,2,64,30,38,8,4,0,1,273,11,4,1,6
122301,1979,ATL,,1,3,44,0,54.333,30,17,7,0,0,2,58,24,26,2,2,3,0,232,19,3,3,6
122302,1901,CHA,,6,3,9,9,68.333,24,44,1,6,0,0,62,24,39,0,8,8,1,226,0,5,0,0
122302,1903,DET,,2,2,6,5,39.333,14,13,0,3,0,0,46,15,22,0,1,2,0,107,0,3,0,0
122309,1979,NYA,,0,0,1,0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
122310,1910,CIN,,0,0,1,0,1.0,0,3,0,0,0,0,0,1,1,0,0,1,0,7,0,0,0,0
122311,1911,CHN,,0,2,3,2,24.0,10,7,0,1,0,0,21,8,12,0,0,3,0,103,1,0,4,1
122311,1918,PIT,,1,4,7,6,49.333,3,22,2,4,0,0,50,25,33,1,1,5,0,218,0,6,1,2
122312,1920,PHA,,0,1,3,1,6.333,1,4,0,0,0,0,15,4,12,0,0,0,0,39,1,1,0,0
122313,1971,MIL,,10,8,26,23,147.667,63,71,16,5,4,0,140,62,67,9,5,1,2,630,0,4,2,19
122313,1972,MIL,,1,6,9,8,44.0,17,21,3,0,0,0,50,27,31,1,1,1,0,202,1,3,3,4
122313,1973,MIL,,13,15,38,38,276.333,134,99,30,13,3,0,266,114,127,4,11,1,0,1170,0,4,8,19
122313,1974,MIL,,13,16,40,35,250.0,126,102,22,10,3,0,255,109,117,6,14,3,0,1072,2,10,7,19
122313,1975,MIL,,11,18,37,33,217.0,119,90,28,10,3,0,238,109,129,6,12,2,0,970,1,9,7,15
122313,1976,MIL,,14,15,38,38,292.667,138,94,14,12,2,0,287,112,126,12,11,6,1,1235,0,15,12,20
122313,1977,MIL,,10,14,32,31,221.0,104,77,25,7,1,0,223,88,104,5,1,11,1,942,1,8,9,18
122313,1978,DET,,17,11,35,34,233.667,92,85,27,11,2,0,235,107,117,1,10,8,1,1003,0,7,9,22
122313,1979,MIL,,15,9,32,30,213.0,80,54,15,12,3,0,229,86,95,1,5,2,0,894,0,5,8,18
122313,1980,MIL,,1,1,3,3,16.333,4,5,3,0,0,0,17,8,10,0,1,0,0,68,0,0,0,3
122313,1981,MIL,,5,7,24,21,117.333,47,50,10,0,0,0,120,57,60,2,5,2,0,500,2,3,6,11
122313,1982,MIL,,10,6,39,7,117.667,59,41,14,0,0,6,117,43,48,3,2,1,1,494,21,6,2,12
122313,1983,MIL,,14,6,46,0,112.333,38,56,12,0,0,5,112,54,57,5,3,3,0,490,26,9,10,10
122313,1984,CAL,,7,10,32,22,163.0,67,56,22,5,1,0,192,90,95,5,6,2,0,722,1,7,6,14
122313,1985,CAL,,6,10,29,24,148.333,60,63,22,1,0,1,162,72,82,1,8,2,0,645,3,5,5,19
122313,1986,DET,,4,6,36,12,113.333,43,40,14,0,0,2,130,64,70,4,2,3,0,497,13,1,8,7
122316,1915,PIT,,0,0,3,0,8.0,1,1,0,0,0,0,5,0,0,0,0,2,0,31,3,1,0,0
122318,1910,PHI,,0,1,8,1,16.0,7,11,0,0,0,1,21,11,12,0,0,0,0,76,6,0,0,2
122320,1964,CHN,,2,4,20,6,51.667,32,32,8,1,0,0,64,33,35,6,3,0,0,247,3,3,2,4
122322,1972,DET,,5,6,23,13,81.667,65,25,4,3,1,0,74,29,36,1,3,1,0,340,5,3,1,5
122322,1973,DET,,0,0,3,0,2.0,1,0,0,0,0,0,5,1,4,0,1,1,0,13,1,0,0,0
122322,1974,DET,,1,3,16,4,54.667,23,26,1,0,0,0,57,29,34,2,3,3,0,246,9,1,7,4
122323,1928,BOS,,0,0,3,0,7.0,2,3,0,0,0,0,6,3,3,0,0,0,0,29,2,1,0,1
122324,1950,SLA,,0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
122324,1951,SLA,,1,9,20,8,81.0,33,53,7,4,0,1,88,46,53,1,1,5,0,384,9,1,0,5
122324,1952,WS1,,4,3,18,11,65.667,23,35,5,3,1,0,65,30,37,1,1,2,1,287,1,2,0,7
122324,1955,KC1,,1,1,16,1,25.667,10,21,3,0,0,0,33,22,22,0,0,0,0,127,7,1,3,1
122324,1956,MLN,,2,2,25,1,45.667,32,27,6,0,0,2,42,16,22,9,0,0,0,209,11,5,2,1
122324,1957,DET,,3,3,41,0,69.333,43,28,9,0,0,2,61,29,33,7,1,1,0,292,19,7,3,6
122324,1958,BAL,,1,0,10,0,12.333,9,8,2,0,0,0,17,14,14,0,0,0,0,60,6,1,0,1
122327,1948,BRO,,0,1,4,1,7.333,1,8,0,0,0,0,6,5,5,0,0,0,0,34,0,1,0,0
122327,1949,CHN,,0,0,5,1,9.0,3,3,0,0,0,0,14,7,7,0,0,0,0,42,2,4,0,1
122329,1991,CHN,,2,1,52,0,62.667,34,30,3,0,0,1,53,24,29,6,9,3,0,274,21,6,6,1
122329,1992,CHN,,0,3,30,0,36.0,27,21,3,0,0,1,52,26,27,3,1,1,0,174,11,2,2,2
122329,1993,CLE,,4,1,30,0,38.0,22,20,3,0,0,0,35,17,19,2,0,0,0,164,9,1,3,5
122329,1994,PHI,,5,1,52,0,72.333,58,28,0,0,0,0,75,23,32,4,9,2,0,322,16,2,4,2
122329,1995,PHI,,5,6,61,0,65.333,63,35,2,0,0,32,64,21,26,3,3,1,0,289,54,4,0,7
122329,1996,BOS,,5,5,75,0,83.333,88,55,2,0,0,31,68,28,31,5,10,3,0,368,60,1,3,7
122329,1997,SEA,,0,9,76,0,75.0,64,49,6,0,0,27,84,43,45,5,10,4,0,353,61,4,2,9
122329,1998,SEA,,2,5,57,0,67.667,51,44,5,0,0,3,72,40,40,1,10,1,0,313,29,4,2,5
122329,1999,SLN,,3,2,50,0,62.0,60,39,5,0,0,2,64,26,28,7,4,3,0,287,19,4,1,7
122329,2000,SDN,,2,4,65,0,68.667,46,37,9,0,0,1,69,38,43,4,1,3,2,309,17,4,5,4
122330,1991,OAK,,5,7,20,19,109.333,60,52,14,1,0,0,121,64,69,1,4,4,0,486,0,0,3,11
122330,1992,OAK,,5,5,15,14,76.0,38,27,15,0,0,0,85,46,52,0,0,6,1,338,1,1,5,5
122330,1993,OAK,,0,0,2,1,8.667,1,11,1,0,0,0,9,5,5,3,0,0,0,43,0,2,0,3
122330,1995,MIL,,1,1,12,0,15.0,6,6,3,0,0,0,21,9,11,1,0,2,0,73,6,1,1,2
122330,1999,HOU,,0,0,3,0,3.667,3,3,0,0,0,0,1,0,0,1,0,0,0,15,1,0,0,0
122330,2000,HOU,,2,7,54,0,77.0,54,22,8,0,0,3,80,36,36,3,6,3,0,327,16,2,2,6
122330,2001,HOU,,0,1,12,0,16.0,11,4,4,0,0,0,25,16,16,0,0,0,0,76,5,1,1,1
122332,1994,TOR,,0,0,1,0,2.0,0,2,1,0,0,0,5,2,2,0,0,0,0,13,1,0,1,0
122332,1995,FLO,,1,0,7,0,6.333,5,6,1,0,0,0,7,1,2,0,0,0,0,32,1,0,0,0
122332,1996,OAK,,1,3,12,3,28.667,17,22,3,0,0,0,37,26,28,1,2,1,0,144,4,0,1,2
122332,1997,OAK,,9,5,71,0,96.667,57,40,6,0,0,4,109,46,50,6,4,3,0,425,22,5,6,16
122332,1998,ARI,,4,2,47,0,67.667,33,22,8,0,0,0,83,42,48,4,4,4,0,304,13,5,1,11
122332,2002,ATL,,0,0,1,0,0.333,1,2,0,0,0,0,2,1,1,0,1,0,0,5,1,0,0,0
122332,2004,FLO,,0,0,7,0,16.333,8,7,5,0,0,0,24,15,15,0,1,0,0,78,0,1,0,1
122332,2005,NYA,,10,0,15,9,76.0,37,24,4,1,1,0,71,27,27,0,0,5,0,316,1,1,2,6
122332,2006,NYA,,0,3,11,3,27.667,12,12,9,0,0,0,42,26,29,1,0,1,0,137,2,0,1,4
122336,1996,HOU,,0,1,16,0,24.333,16,13,1,0,0,0,33,16,23,3,1,1,1,122,4,1,0,1
122340,1917,NYA,,0,0,2,0,2.0,1,1,0,0,0,0,1,0,0,0,0,0,0,7,2,0,0,1
122340,1919,NYA,,0,0,6,0,21.667,6,9,1,0,0,0,20,12,12,0,0,2,0,90,3,3,0,3
122342,1986,PIT,,1,0,12,0,11.667,9,4,2,0,0,0,4,5,6,0,0,0,0,42,2,0,0,0
122342,1987,PIT,,5,5,63,0,75.0,58,50,7,0,0,4,69,48,49,8,5,0,1,336,19,0,3,9
122342,1988,PIT,,13,11,34,32,205.0,129,46,15,5,1,0,185,74,81,4,6,3,6,835,0,11,8,16
122342,1989,PIT,,12,8,28,28,205.333,123,49,22,8,1,0,174,64,78,5,5,4,2,835,0,5,7,12
122342,1990,PIT,,9,10,26,25,149.333,86,36,15,2,0,0,161,77,83,1,2,2,2,632,0,5,4,9
122342,1991,PIT,,20,8,33,32,207.667,129,44,17,2,1,0,194,71,78,0,3,3,1,836,0,11,4,11
122342,1992,MIN,,16,9,34,34,241.0,163,65,17,5,2,0,205,86,93,0,4,6,0,970,0,4,9,14
122342,1993,CIN,,3,9,18,18,105.667,60,31,15,2,0,0,117,66,69,0,2,2,1,455,0,10,3,9
122342,1994,CIN,,11,10,24,24,158.667,112,37,18,1,1,0,169,68,80,3,4,4,2,672,0,16,0,9
122342,1995,CIN,,12,5,28,27,176.667,124,39,11,1,0,0,173,68,72,3,5,4,1,724,0,17,5,21
122342,1996,CIN,,13,14,35,34,217.333,171,54,20,2,2,0,207,88,100,5,7,4,1,889,0,16,7,18
122342,1997,CLE,,11,14,26,26,154.333,120,41,26,0,0,0,184,91,99,3,5,7,0,674,0,6,2,14
122348,1934,NY1,,3,5,30,4,66.667,27,21,2,0,0,5,70,32,40,3,1,0,1,289,15,5,0,8
122348,1935,NY1,,10,8,40,10,124.0,44,32,6,4,1,5,125,47,50,3,1,7,0,522,18,7,0,7
122348,1936,NY1,,14,13,43,30,209.333,88,69,17,9,4,2,228,92,106,9,4,4,0,907,10,6,0,17
122348,1937,NY1,,5,4,33,9,85.667,40,30,8,2,0,0,91,41,45,2,1,2,1,367,13,4,0,6
122348,1938,PHI,,1,4,37,1,85.667,46,40,6,0,0,1,114,59,70,5,0,0,0,404,21,6,0,5
122348,1939,PHI,,0,0,5,0,9.0,2,5,1,0,0,0,11,5,5,0,2,0,0,42,1,0,0,0
122348,1940,CLE,,15,7,31,24,183.0,47,55,14,11,1,2,187,73,78,6,3,6,1,762,5,7,0,24
122348,1941,CLE,,12,13,29,27,206.667,76,75,12,13,2,0,204,84,95,12,8,1,0,885,2,11,0,19
122348,1942,CLE,,10,15,30,24,168.333,66,71,10,7,1,0,163,75,96,6,3,5,0,743,6,16,0,14
122348,1943,CLE,,17,7,29,27,208.333,73,72,7,14,3,1,186,59,74,4,0,0,0,856,2,11,0,20
122348,1944,CLE,,7,13,28,26,181.667,44,69,6,7,1,0,197,69,83,8,4,3,0,792,2,16,0,12
122348,1945,CLE,,5,12,21,19,133.667,34,49,8,8,3,1,141,59,74,9,3,2,0,576,1,14,0,12
122349,1926,NY1,,0,0,1,0,2.0,0,2,0,0,0,0,4,2,2,0,0,0,0,11,0,0,0,1
122353,1932,CHA,,0,1,3,2,7.0,1,4,1,0,0,0,17,10,13,1,0,0,0,39,0,1,0,1
122355,1981,HOU,,1,1,10,1,20.667,3,3,3,0,0,1,20,7,7,1,0,0,0,81,4,2,0,3
122358,1981,MON,,1,0,7,0,13.0,9,3,1,0,0,0,14,4,4,0,2,0,0,53,1,0,0,1
122358,1982,MON,,2,4,47,1,79.333,50,23,5,0,0,3,81,37,44,5,5,0,1,335,16,1,4,4
122358,1983,MON,,6,11,49,12,155.333,101,43,13,5,3,3,142,43,51,6,5,5,3,636,17,14,2,18
122358,1984,MON,,12,13,28,28,179.0,101,51,15,4,2,0,178,66,72,7,2,3,2,751,0,7,2,10
122358,1985,MON,,18,5,32,32,222.333,127,41,12,4,2,0,193,72,85,3,1,1,1,890,0,13,4,21
122358,1986,MON,,10,8,30,30,187.333,105,63,15,1,0,0,182,82,101,6,4,6,2,807,0,10,3,12
122358,1987,MON,,10,9,26,26,150.333,94,31,16,2,0,0,164,73,81,4,2,2,0,643,0,7,5,12
122358,1988,MON,,12,10,32,32,198.0,122,32,15,1,0,0,179,66,79,2,2,10,5,791,0,7,6,22
122358,1989,MON,,10,11,33,32,215.667,129,54,16,3,1,0,177,68,76,4,3,4,1,864,0,7,5,20
122358,1990,SLN,,9,8,26,25,141.333,78,30,11,0,0,0,160,67,81,1,2,4,0,605,0,7,5,13
122358,1991,SLN,,12,9,31,31,198.667,94,45,16,3,0,0,188,85,95,3,3,7,1,818,0,10,7,11
122358,1992,SLN,,4,2,13,1,21.333,9,5,3,0,0,0,20,11,11,1,1,3,0,91,3,2,0,2
122358,1993,COL,,2,4,11,5,29.667,9,11,2,0,0,0,47,28,29,1,1,3,0,150,2,2,4,0
122361,1902,CLE,,2,1,3,3,20.0,5,5,0,2,1,0,23,9,9,0,1,0,0,73,0,0,0,0
122361,1906,WS1,,9,16,33,22,233.667,105,79,2,17,2,0,249,0,113,0,1,8,0,659,9,20,0,0
122361,1907,WS1,,10,20,36,31,257.0,122,53,0,21,3,0,255,0,102,0,8,1,0,773,5,33,0,0
122361,1908,WS1,,9,13,26,23,183.0,84,59,2,14,1,1,166,0,76,0,3,4,0,759,3,21,0,0
122361,1909,BOS,,6,12,26,18,171.333,84,41,6,9,1,0,161,31,79,2,11,6,2,704,7,17,2,0
122361,1910,BOS,,11,6,24,18,156.333,48,36,4,11,0,1,141,38,57,0,4,2,0,632,2,20,3,6
122361,1911,CHN,,3,2,8,6,40.0,12,9,1,3,1,0,33,9,14,0,0,1,0,158,1,5,0,3
122361,1912,CHN,,7,4,20,5,93.0,47,31,2,1,0,0,91,44,56,3,1,3,0,396,13,14,7,3
122361,1913,CHN,,7,9,20,17,137.333,47,34,2,7,1,0,138,37,53,0,0,4,0,562,1,15,5,9
122361,1914,CHN,,2,4,16,5,53.0,17,15,1,1,0,0,49,24,27,1,1,1,0,217,9,4,1,2
122366,1913,CHA,,0,1,15,2,34.0,13,11,0,0,0,0,32,12,14,0,1,3,0,142,12,3,3,1
122366,1916,CLE,,1,2,5,3,25.667,4,11,1,0,0,1,25,13,15,2,0,1,0,115,2,1,2,1
122366,1917,CLE,,0,1,6,0,8.667,3,4,0,0,0,0,14,9,12,2,0,1,0,45,2,3,1,1
122367,1938,CLE,,0,0,4,0,11.0,3,2,1,0,0,0,18,7,10,0,0,0,0,50,4,0,0,1
122367,1940,DET,,1,1,14,1,28.333,14,13,3,0,0,0,32,16,18,1,2,1,0,128,5,1,0,2
122368,1999,MON,,4,9,20,17,89.667,72,39,12,0,0,0,104,60,64,0,3,4,0,407,0,7,2,5
122368,2000,BOS,,0,0,2,0,3.333,1,3,0,0,0,0,2,3,3,0,0,0,0,15,0,1,3,0
122368,2002,MON,,1,1,33,0,46.667,34,21,6,0,0,2,34,18,18,0,1,1,0,188,13,2,2,6
122368,2003,MON,,2,2,32,0,37.667,35,18,11,0,0,0,42,22,23,2,5,2,0,170,8,0,0,1
122369,1990,KCA,,0,1,2,1,6.667,6,4,0,0,0,0,5,3,3,0,0,0,0,27,1,0,2,1
122370,1938,PHA,,2,1,21,0,44.333,13,28,0,0,0,0,50,25,29,0,2,1,0,208,15,2,0,3
122370,1939,PHA,,0,0,1,0,0.0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
122371,1980,HOU,,7,5,57,0,102.667,85,32,1,0,0,10,90,22,24,7,3,4,1,422,35,6,1,7
122371,1981,HOU,,5,3,42,0,75.0,52,23,2,0,0,8,54,23,26,4,4,2,0,305,22,6,1,2
122371,1982,HOU,,5,4,49,1,63.333,28,31,4,0,0,11,69,27,30,4,2,0,4,286,29,9,4,5
122371,1983,HOU,,3,1,42,0,72.667,41,36,2,0,0,6,72,25,32,4,1,0,1,323,24,3,5,4
122371,1984,HOU,,5,4,53,0,77.333,45,20,5,0,0,5,60,19,22,3,1,1,1,304,24,2,1,6
122371,1985,HOU,,9,5,64,0,79.333,40,17,3,0,0,27,69,20,26,5,4,1,1,315,46,3,1,8
122371,1986,HOU,,4,7,54,0,56.0,46,22,5,0,0,33,39,17,17,3,2,1,0,223,51,4,1,4
122371,1987,HOU,,2,3,50,0,60.0,73,21,0,0,0,24,39,11,13,8,2,1,2,240,44,3,1,2
122371,1988,HOU,,4,5,51,0,57.333,38,19,1,0,0,27,60,17,26,8,1,1,3,249,39,4,1,4
122371,1989,HOU,,3,4,52,0,58.0,31,19,1,0,0,25,49,17,20,7,2,1,2,239,44,8,1,5
122371,1990,HOU,,6,6,49,0,60.333,50,20,4,0,0,23,45,16,18,4,5,0,5,239,42,4,1,4
122371,1991,CHN,,0,6,35,0,33.0,16,19,6,0,0,17,39,22,22,5,1,1,1,151,28,2,0,5
122371,1992,CHN,,0,0,11,0,14.333,3,4,0,0,0,0,15,4,4,2,0,0,1,61,4,1,1,1
122372,1984,CAL,,0,0,1,0,1.0,0,0,1,0,0,0,4,2,2,0,0,0,0,7,1,0,0,0
122372,1985,CAL,,0,0,4,0,5.0,3,1,1,0,0,0,5,4,4,0,0,0,0,20,2,0,1,1
122373,1912,BOS,,0,0,1,0,3.0,1,0,0,0,0,0,4,1,1,0,0,0,0,12,1,0,1,0
122377,1936,PHA,,1,1,2,2,19.0,7,8,3,2,0,0,22,4,10,0,0,0,0,88,0,0,0,1
122377,1937,PHA,,4,17,38,23,196.667,79,90,18,14,1,5,178,86,100,2,3,4,0,847,11,15,0,18
122377,1938,PHA,,3,10,43,7,130.333,79,76,13,0,0,4,151,87,103,0,4,4,0,614,27,8,0,3
122377,1939,CHA,,10,11,32,22,180.333,69,92,12,7,1,0,168,76,87,3,3,4,1,781,5,13,5,17
122377,1940,CHA,,14,9,32,28,207.333,119,94,16,12,0,0,179,74,92,6,4,3,0,892,3,8,0,13
122377,1941,CHA,,13,17,34,33,263.333,112,114,13,21,1,1,243,94,107,11,6,5,0,1124,1,20,0,22
122377,1942,CHA,,7,20,29,28,215.0,78,86,17,18,2,1,223,95,112,9,5,4,0,937,1,17,0,21
122377,1943,CHA,,11,11,25,25,187.667,66,75,4,14,2,0,197,76,85,6,3,5,0,810,0,19,0,18
122377,1946,CHA,,8,11,24,21,145.667,58,60,10,3,1,1,135,46,70,6,6,4,0,626,3,14,0,14
122377,1947,BOS,,2,6,23,8,50.333,27,42,4,0,0,0,58,41,50,5,2,0,0,253,9,9,0,2
122380,1898,CIN,,0,0,1,0,1.0,0,3,0,0,0,0,2,2,2,0,0,0,0,7,0,0,0,0
122386,1904,CHA,,16,9,26,23,203.333,108,56,0,22,4,0,157,47,62,0,12,12,1,781,3,19,0,0
122386,1905,CHA,,19,13,39,31,289.667,177,113,0,27,4,0,219,0,97,0,12,8,0,966,6,27,0,0
122386,1906,CHA,,5,5,20,13,122.0,52,40,3,8,1,1,125,0,61,0,5,5,0,291,7,7,0,0
122386,1907,CHA,,23,10,41,37,309.0,144,115,3,29,3,0,284,0,106,0,13,2,0,1044,4,27,0,0
122386,1908,CHA,,16,17,41,35,292.0,128,75,1,24,3,1,214,0,92,0,7,2,0,1148,5,32,0,0
122386,1909,CHA,,25,17,51,40,364.0,177,69,1,37,7,1,281,51,104,0,7,6,0,1429,10,49,5,0
122386,1910,BOS,,5,11,23,18,154.333,58,51,1,11,3,0,122,46,62,1,1,3,0,620,5,24,4,5
122386,1911,CIN,,10,14,35,19,177.667,68,58,1,10,0,1,210,89,115,3,4,3,1,787,14,19,8,9
122386,1912,CIN,,1,1,7,3,22.667,5,15,0,1,0,0,34,20,25,0,1,0,0,112,2,3,3,2
122386,1914,BLF,,9,8,39,22,181.0,76,48,9,9,1,2,188,68,89,0,7,0,0,760,13,22,3,0
122386,1915,BRF,,9,6,32,14,151.667,64,50,6,6,1,0,176,66,84,2,3,0,1,659,12,21,5,4
122388,1950,CIN,,2,7,38,4,90.333,56,39,12,0,0,3,73,39,43,2,1,9,2,392,17,7,0,6
122388,1951,CIN,,5,5,50,0,76.333,34,21,7,0,0,11,65,27,33,4,1,4,0,316,35,8,0,3
122388,1952,CIN,,12,11,53,2,122.333,77,41,13,1,0,7,109,51,56,5,1,7,0,513,37,15,0,7
122388,1953,CIN,,8,1,50,1,83.667,42,25,15,0,0,2,89,51,64,4,4,3,0,364,27,11,0,10
122388,1954,CIN,,5,8,50,0,81.0,51,29,15,0,0,20,60,24,29,2,0,3,0,328,43,6,7,4
122388,1955,SLN,,3,1,28,0,39.0,17,23,3,0,0,1,27,14,18,3,2,5,0,168,14,5,3,0
122388,1956,CIN,,0,0,2,0,3.0,1,2,2,0,0,0,3,4,4,0,0,0,0,13,0,0,1,1
122390,1907,CIN,,2,7,18,9,84.333,19,24,3,5,0,1,90,0,44,0,0,4,0,360,9,4,0,0
122392,1916,NY1,,1,0,9,1,21.0,9,6,0,0,0,0,14,6,8,0,3,1,0,82,6,3,1,1
122392,1917,NY1,,0,3,14,1,37.0,16,11,1,1,0,1,38,12,13,1,2,1,0,159,6,5,1,1
122392,1918,BRO,,8,7,23,13,132.0,41,22,3,9,1,0,140,50,62,0,6,4,0,534,7,13,4,5
122392,1919,PHI,,5,13,34,21,195.667,43,51,8,11,1,0,212,75,103,2,5,3,1,821,10,20,6,8
122392,1920,PHI,,13,18,43,28,249.667,50,51,10,11,1,2,265,98,115,5,1,6,0,1037,13,31,11,17
122392,1921,PHI,,4,20,39,28,221.333,48,46,12,12,1,1,303,123,166,2,2,3,1,1001,7,26,12,10
122392,1922,PHI,,5,14,42,16,194.0,45,34,14,6,1,0,250,104,124,0,7,6,1,848,18,8,9,9
122392,1923,BRO,,3,6,25,7,91.0,15,28,4,3,0,1,99,44,53,3,0,3,0,395,11,5,3,10
122394,1901,NY1,,0,1,2,1,13.333,5,5,0,1,0,0,24,12,13,0,0,3,0,47,1,1,0,0
122396,1926,DET,,1,2,23,1,44.0,16,33,4,0,0,0,55,36,37,0,0,2,2,214,17,4,3,0
122396,1927,DET,,4,1,29,0,70.333,32,52,2,0,0,0,61,31,38,0,0,2,1,319,13,5,4,6
122396,1928,DET,,1,1,39,2,105.0,54,49,4,0,0,3,103,52,55,1,2,0,0,458,21,6,10,6
122396,1929,DET,,3,2,14,2,35.667,14,36,2,1,0,0,41,25,33,1,2,0,0,178,3,2,3,3
122396,1930,BOS,,1,2,27,2,73.333,22,54,8,0,0,0,92,54,64,4,3,1,0,361,19,12,3,5
122399,1932,PIT,,1,0,2,1,12.0,4,2,0,1,1,0,9,1,1,0,0,0,0,46,0,1,0,2
122399,1933,PIT,,8,7,28,19,145.0,40,31,5,8,2,1,149,47,66,0,1,5,1,611,6,6,0,15
122399,1934,PIT,,3,4,20,5,50.0,15,18,3,1,0,0,72,40,44,2,0,4,1,241,7,5,0,2
122399,1935,PIT,,0,0,1,0,3.0,0,1,0,0,0,0,2,1,1,0,0,0,0,11,1,0,0,0
122402,1912,CHA,,1,0,1,1,5.0,2,0,0,0,0,0,6,1,1,0,0,0,0,19,0,0,1,0
122408,1962,LAN,,0,0,8,0,10.0,7,4,0,0,0,1,10,5,6,1,0,0,0,43,2,0,1,0
122408,1963,LAN,,0,0,4,0,8.333,5,2,2,0,0,0,10,7,7,0,3,2,0,39,1,1,1,1
122408,1964,MLN,,2,2,22,0,31.0,19,11,3,0,0,0,28,13,15,5,3,0,0,132,9,2,1,3
122409,1911,PHI,,0,0,2,0,5.0,1,2,0,0,0,0,3,0,0,0,0,0,0,19,2,0,0,1
122421,1913,CIN,,0,1,5,1,17.667,11,11,1,0,0,0,15,7,8,0,1,0,1,77,3,2,1,0
122426,1980,CHN,,2,0,18,0,21.667,17,14,0,0,0,0,21,7,9,5,0,0,0,97,6,1,1,2
122426,1981,CHN,,3,6,40,1,66.667,50,31,2,0,0,1,57,26,31,8,7,1,1,281,12,8,2,6
122426,1982,CHN,,2,5,72,5,117.0,99,37,5,0,0,17,105,35,38,5,6,3,1,480,38,6,5,5
122426,1983,CHN,,4,10,66,0,103.333,91,41,5,0,0,29,70,19,23,14,5,1,2,413,56,9,2,8
122426,1984,CHN,,9,7,69,0,101.0,86,35,6,0,0,33,98,41,42,7,6,0,0,428,59,4,5,7
122426,1985,CHN,,7,4,65,0,97.667,112,32,9,0,0,33,87,33,35,6,4,1,0,397,57,3,1,12
122426,1986,CHN,,9,9,66,0,90.333,93,42,7,0,0,31,69,31,32,11,2,0,0,372,59,6,3,8
122426,1987,CHN,,4,10,63,0,83.667,96,32,4,0,0,36,84,29,30,5,4,0,0,360,56,4,0,4
