key_mlbam,key_retro,key_bbref
641907,murpp001,murphpa02
119567,murpp101,murphpa01
580268,murpp801,murphpa99
119569,murpr001,murphro01
669221,murps001,murphse01
408209,murpt001,murphto03
608596,murpt002,murphto04
119572,murpt101,murphto02
119554,murpt102,murphto01
119541,murpu102,murph01
119575,murpw101,murphwi01
119573,murpw102,murphwa01
119576,murpy101,murphya01
451262,murra001,murraaj01
119588,murra101,murraam01
119595,murrb101,murrabo01
119597,murrb102,murrabi01
492668,murrb801,murrabi99
150273,murrc001,murraca01
605396,murrc002,murraco02
818014,murrc101,murraco03
431055,murrc701,
119578,murrd001,murrada01
150240,murrd002,murrada02
119579,murre001,murraed02
119580,murre101,murraed01
,murre901,
119582,murrg001,murragl01
119581,murrg101,murrage01
119583,murrh001,murrahe01
119598,murri101,murreiv01
681151,murrj001,murraja01
119585,murrj101,murraji01
119589,murrj102,murrajo01
119584,murrj103,murraji02
542750,murrj701,
119590,murrl101,murrala01
119591,murrm001,murrama01
119586,murrm101,murrami01
818010,murrm102,murrami02
119592,murrp101,murrapa01
119594,murrr101,murrari01
119593,murrr102,murrara01
119587,murrr103,murrare01
119577,murrt101,murrato02
119596,murrt102,murrato01
119599,murtd101,murtada01
444875,murtm001,murtoma01
119600,muset101,muserto01
119601,musgd101,musgrde01
643466,musgh001,musgrha01
605397,musgj001,musgrjo01
656786,mushp001,mushipa01
496999,musid701,
119602,musis101,musiast01
119607,mussb101,mussiba01
119606,mussd101,musseda01
119603,mussj001,musseje01
119608,mussm001,mussimi01
461377,mussn001,mussene01
119605,mussp101,mussepa01
119604,mussr001,mussero01
119609,musta101,mustaal01
427356,mustr701,
119610,mutij001,mutisje01
492669,mutrj801,mutriji99
665922,muzzs001,muzzisi01
119612,myatg101,myattgl01
119611,myatg102,myattge01
119620,myera101,myersal01
408206,myerb001,myersbr01
119630,myerb101,myersbi01
119619,myerb102,myersbe01
119613,myerb103,myerbu01
818007,myerb104,
667472,myerd001,myersda01
427357,myerd801,
119614,myere101,myersel01
119616,myerg001,myersgr01
119615,myerg101,myersge01
119625,myerh101,myersha01
119618,myerh102,myershy01
119617,myerh103,myershe01
119621,myerj001,myersji01
119622,myerj101,myersjo01
,myerj901,
119623,myerl101,myersly01
119624,myerm001,myersmi01
119626,myerr001,myersra01
119629,myerr002,myersro01
119628,myerr003,myersro02
119627,myerr101,myersri01
668964,myert001,myersto01
571976,myerw001,myerswi01
150329,myeta001,myettaa01
119631,myrib101,myricbo01
434703,myrob001,myrowbr01
119632,nabhc001,nabhoch01
119633,naboj101,naborja01
,naceh901,
294558,nadyx001,nadyxa01
119634,naeht001,naehrti01
119635,nageb101,nagelbi01
425788,nagec001,nageocl01
119636,nagel101,nagello01
119637,nager101,nagelru01
119639,naglj101,nagleju01
119638,naglt101,nagleto01
119640,nagyc001,nagych01
119641,nagym101,nagymi01
119642,nagys101,nagyst01
119643,nahes101,nahemsa01
119644,nahob001,nahorbi01
664942,nailj001,naileja01
425781,nakam001,nakammi01
435518,nakan001,nakamno01
119645,naktp101,naktepe01
119646,nalef101,nalewfr01
,nalld901,
818008,nanca101,nancear01
119647,nancd101,nancedo01
424585,nancs001,nancesh01
667297,nanct001,nanceto01
119648,napib101,napiebu01
818006,napie101,napieeu01
119649,napla101,napleal01
119650,napod101,napolda01
,napoe801,
818005,napol101,napolla01
435063,napom001,napolmi01
,nappl901,
571980,naqut001,naquity01
119652,narag101,naranch01
119651,narah101,naragha01
677053,narda001,nardian01
119654,narlb101,narlebi01
119653,narlr101,narlera01
119655,narrj001,narroje01
,narrj801,
433897,narrs001,narrosa02
119656,narrs101,narrosa01
119657,narub101,narumbu01
429780,narvc001,narvech01
665966,narvc002,narvaca01
553882,narvo001,narvaom01
119661,nashb101,nashbi01
119658,nashc101,nashco01
818003,nashg101,nashge01
119659,nashj101,nashji01
119660,nashk101,nashke01
818002,nashu101,nash02
680897,nastn001,nastrni01
119662,nastp101,nastuph01
119663,natab001,natalro01
494884,natel801,
150274,nathj001,nathajo01
349192,natij001,natiojo01
119664,natop101,natonpe01
427361,nauep901,
676050,naugp001,naughpa01
119665,nauld001,naultda01
640459,navab001,navarbr01
425900,navad001,navardi01
537953,navad002,navada01
519068,navae001,navaref01
679346,navae002,navared01
119667,navaj001,navarja01
119668,navaj101,navarju01
664265,navaj901,
817993,navam101,navarmi01
464281,navao001,navaros01
519071,navar001,navarre01
817997,navar101,navarra01
119666,navas101,navasa01
119669,navat001,navarti01
501605,navay001,navarya01
666310,naylb001,naylobo01
119670,nayle101,nayloea01
647304,naylj001,naylojo01
119671,naylr101,nayloro01
119672,naymm101,naymimi01
119673,neagd001,neaglde01
119674,neagj101,neaglja01
346862,nealb001,nealbl01
119675,nealc101,nealch01
119677,nealg101,nealegr01
817988,nealg102,
119679,nealj101,nealoji01
119678,nealj102,nealejo01
119676,nealo101,nealof01
489166,nealt001,nealth01
594943,nealz001,nealza01
817990,nearh101,nearshe01
119680,neccr101,necciro01
119681,needt101,needhto01
680891,neelj001,neelyja01
817989,neelr101,neelera01
119682,neelt001,neeltr01
119683,neemc101,neemaca01
119684,neffd101,neffdo01
502117,negrk001,negrokr01
,negrp901,
119685,negrr101,negraro01
119686,nehej101,neherji01
119687,nehfa101,nehfar01
119688,neibg101,neibaga01
119689,neidj001,neidlji01
663734,neidn001,neideni01
119690,neiga101,neigeal01
119692,neigb101,neighbo01
119691,neigc101,neighcy01
136261,neilm001,neillmi01
817985,neilr101,neilra01
119693,neilt101,neillto01
119694,neisb101,neisbe01
119695,neite101,neitzer01
119696,nekob101,nekolbo01
119698,nelsa101,nelsoan01
408107,nelsb001,nelsobr01
434525,nelsb002,nelsobr02
119716,nelsb101,nelsobi01
,nelsb901,
455126,nelsc001,nelsoch01
119705,nelsc101,nelsoca01
817981,nelsc102,nelsocl01
119699,nelsd101,nelsoda01
,nelsd901,
119700,nelse101,nelsoem01
817983,nelse103,nelsoev01
119715,nelsg001,nelsoge01
119704,nelsj001,nelsoje01
406874,nelsj002,nelsojo01
449448,nelsj003,nelsojo02
519076,nelsj004,nelsoji02
119703,nelsj101,nelsoja01
119702,nelsj102,nelsoji01
817980,nelsj103,
427362,nelsj901,
669459,nelsk001,nelsoky01
119707,nelsl101,nelsoly01
119706,nelsl102,nelsolu01
817977,nelsl103,nelsole01
119708,nelsm101,nelsome01
656793,nelsn001,nelsoni01
119710,nelsr001,nelsori01
119711,nelsr002,nelsoro03
669194,nelsr003,nelsory01
119713,nelsr101,nelsoro02
119709,nelsr102,nelsora01
119701,nelsr103,nelsoro01
119697,nelsr104,nelsore01
427363,nelss901,
119714,nelst101,nelsoto01
119712,nelst102,nelsote01
119717,nen-d101,nendi01
119718,nen-r001,nenro01
593576,nerih001,nerishe01
553970,nesba001,nesbian01
450212,neshp001,neshepa01
119719,nessj101,nessja01
687263,netoz001,netoza01
119720,nettg001,nettlgr01
119721,nettj101,nettlji01
119722,nettm101,nettlmo01
119723,netzm101,netzemi01
407915,neu-m001,neumi01
119724,neu-o101,neuot01
119725,neubh101,neubaha01
,neudj901,
119726,neuet101,neuerte01
400302,neugn001,neugeni01
119727,neumd101,neumeda01
119728,neunj101,neunjo01
641914,neuss001,neusesh01
596720,neved001,neverdo01
119730,nevee101,neverer01
119729,nevee102,neveler01
119731,nevia101,nevinal01
119732,nevip001,nevinph01
663527,nevit001,nevinty01
623470,newbj001,newbeja01
817979,newbj101,newbeji01
431056,newbp701,
119733,newcd101,newcodo01
656794,newcs001,newcose01
119734,newej101,neweljo01
119736,newet001,newelto01
119735,newet101,newelt.01
119737,newfm001,newfima01
209315,newhd001,newhada01
119738,newhd101,newhado01
119739,newhh101,newhoha01
817973,newka101,newkial01
119740,newkf101,newkifl01
119741,newkj101,newkijo01
119742,newlm101,newlima01
119743,newma001,newmaal01
150141,newma002,newmaal02
119744,newmc101,newmach01
119745,newmf101,newmafr01
119746,newmj001,newmaje01
456682,newmj002,newmajo01
621028,newmk001,newmake01
119747,newmr101,newmara01
817974,newmt101,newmata01
817971,newmw101,newma03
119748,newnp101,newnapa01
119749,newsb101,newsobo01
119750,newsd101,newsodi01
664714,newsl001,newsolj01
817970,newso101,newsoom01
119751,newss101,newsosk01
119752,newsw001,newsowa01
119753,newtd101,newtodo01
547912,ngoeg001,ngoepgi01
547820,ni--f001,nifu01
119754,niarg101,niarhgu01
504379,nicaj001,nicasju01
,nicer101,
119759,nicha101,nichoar01
119758,nicha102,nichoal01
,nicha901,
592592,nichb001,nichobr01
119774,nichb101,nichobi01
817972,nichb102,nichobi02
119760,nichc001,nichoca01
119775,nichc002,nichtch01
119763,nichc101,nichoch01
119762,nichc102,nichoch02
119769,nichd101,nichoda01
119764,nichd102,nichodo02
119756,nichd103,nichodo01
119771,nichf101,nichofr02
119770,nichf102,nichofr01
150441,nichk001,nichode01
119761,nichk101,nichoki01
119772,nicho101,nichoov01
119773,nichp101,nichopa01
119768,nichr001,nichore01
119766,nichr002,nichoro02
119767,nichr101,nichoro01
119757,nichs101,nichosi01
119755,nichs102,nichosa01
119765,nicht101,nichotr01
276518,nickd001,nickldo01
435081,nickm001,nickemi01
,nicod801,
,nicof101,
119776,nicog101,nicolge01
119777,nicoh101,nicolhu01
592593,nicoj001,nicolju01
693312,nicok001,nicolky01
119778,nicos001,nicosst01
621512,nidot001,nidoto01
119779,niebc101,niebech01
492906,niebr801,
119780,niedd001,niedda01
119781,niedt001,niedeto01
119782,nieha101,niehaal01
119784,niehb101,niehobe01
119783,niehd101,niehadi01
119785,niekj001,niekrjo01
408067,niekl001,niekrla01
119786,niekp001,niekrph01
119787,nielj001,nielsje01
119789,nielm101,nielsmi01
119788,niels001,nielssc01
119794,niema101,niemial01
119791,niemb101,niemabo01
119790,niemb102,niemabu01
435298,niemj001,niemaje01
119793,niemj101,niemeja01
119792,niemr001,niemara01
119795,niesc101,niesoch01
477003,niesj001,niesejo01
543589,nieta001,nietoad01
119796,niett001,nietoto01
543590,nieuk001,nieuwki01
430588,nievf001,nievefe01
119797,nievj001,nieveju01
136303,nievj002,nievejo01
119798,nievm001,nieveme01
408242,nievw001,nievewi01
119799,niggj101,niggejo01
582731,nigrk701,
680951,nikhd001,nikhado01
119800,nilat101,nilanto01
119802,nileb101,nilesbi01
119801,nileh101,nilesha01
119803,nillr101,nillra01
119804,nilsd001,nilssda01
607043,nimmb001,nimmobr01
119805,nippa001,nippeal01
430962,nippd001,nippedu01
119806,nippm101,nippeme01
119807,niscr101,nischro01
457292,nisht001,nishits01
119808,nitco101,nitchot01
119809,nitkc001,nitkoc.01
657697,nittv001,nittovi01
429709,nivar001,nivarra01
434624,nix-j001,nixja01
656798,nix-j002,nixja02
425556,nix-l001,nixla01
119810,nixoa101,nixonal01
119813,nixod001,nixondo01
119812,nixoo001,nixonot01
119814,nixor101,nixonru01
119811,nixot001,nixontr01
119815,nixow101,nixonwi01
817965,nixow102,nixonwi02
817969,noblb101,noblebi01
,noblj101,
119816,noblr101,noblera01
119817,noboj001,noboaju01
119818,nocep001,nocepa01
676116,nodar001,nodary01
678877,noelj001,noeljh01
592596,noelr001,noelri02
456051,noesh001,noesihe01
119819,noftg101,noftsge01
596056,nogoj001,nogowjo01
668665,nogos001,nogosst01
119820,nokem001,nokesma01
605400,nolaa001,nolaaa01
543592,nolaa002,nolaau01
119821,nolae101,nolanth01
119822,nolag101,nolanga01
119823,nolaj001,nolanjo01
445060,nolar001,nolasri01
119824,noldd101,nolddi01
119825,noled001,nolesdi01
543594,nolis001,nolinse01
669738,nollj001,nollja01
119826,nolte001,nolteer01
119827,nomoh001,nomohi01
408110,nomut001,nomurta01
119828,nonnr101,nonnere01
519082,noonn001,noonani01
119829,noonp101,noonape01
663457,nootl001,nootbla01
119830,nopsj101,nopsje01
681393,norbc001,norbyco01
467099,norbj001,norbejo01
119833,nordl101,nordylo01
119831,nordt101,nordbti01
119832,nordw101,nordhwa01
119834,norei101,norenir01
119835,norij101,noriejo01
119838,normb101,normabi01
817964,normb102,
119836,normd101,normada01
817960,norme101,normael01
119837,normf101,normafr01
817962,normg101,normaga01
817959,normj101,
119839,norml001,normale01
119840,normn001,normane01
502032,norrb001,norribu01
519083,norrd001,norride01
596057,norrd002,norrida01
,norre901,
119841,norrj101,norriji01
119842,norrl101,norrile01
119843,norrm101,norrimi01
573062,norta001,northaa01
119845,nortb101,northbi01
,nortb801,
119851,norte101,nortoef01
119852,nortf101,nortofr01
119853,nortg001,nortogr01
119846,north101,northhu01
119850,nortj101,northji01
119849,nortj102,northja01
119844,nortl101,northlo01
,nortl901,
150041,nortp001,nortoph01
119847,nortr101,northro01
119848,norts101,northsc01
119854,nortt101,nortoto01
817958,nortu101,norto02
656803,norwj001,norwoja01
119855,norww101,norwowi01
119856,noser001,nosekra01
119857,nossj101,nossejo01
,nothc901,
119858,nottd101,nottedo01
,notte801,
641924,nottj001,nottija01
119859,nourc101,noursch01
467100,novai001,novaiv01
,noval901,
119860,novil101,noviklo01
119861,novor001,novoara01
430604,novor002,novoaro01
119862,novor101,novotru01
,noxoh901,
119863,noyew101,noyeswi01
119864,nunal101,nunamle01
119865,nunea001,nunezab01
346863,nunea002,nunezab02
,nuneb101,
624513,nuned001,nunezdo01
628345,nuned002,nunezda01
673380,nuned003,nunezde01
119866,nunee001,nunezed01
456488,nunee002,nunezed02
674384,nunee003,nunezed03
400066,nunef001,nunezfr01
119867,nunej001,nunezjo01
400308,nunej002,nunezjo02
471919,nunej003,nunezjh01
434663,nunel001,nunezle01
683083,nunen001,nunezna01
600524,nuner001,nunezre01
136727,nunev001,nunezvl01
817953,nunlb101,nunlebu01
119868,nunnh101,nunnho01
119869,nunnj001,nunnajo01
277418,nunnt001,nunnata01
573064,nunov001,nunovi01
119870,nusze101,nuszem01
817951,nuttb101,nuttabi01
119871,nuttd101,nuttedi01
119872,nuxhj101,nuxhajo01
119873,nycec101,nycech01
119875,nye-r001,nyery01
119874,nye-r101,nyeri01
119876,nymac101,nymanch01
119877,nymaj101,nymanje01
119878,nyman101,nymanny01
119879,oaker101,oakesre01
817952,oaklc101,oaklech01
656805,oakst001,oakstr01
119880,oanap101,oanapr01
119881,oatej101,oatesjo01
119882,obans001,obandsh01
519085,oberb001,oberhbr01
641927,oberb002,oberba01
119885,oberd101,oberldo01
817945,oberd102,
119886,oberf101,oberlfr01
119883,oberh101,oberbhe01
119884,oberk001,oberkke01
119887,oberm001,o'bermi01
623184,obers001,obergsc01
425286,oberw001,obermwe01
119888,obraj101,obradji01
119910,obrib101,o'bribu01
119912,obrib102,o'bribi01
119905,obrib103,o'bribo01
119889,obric001,o'brich01
119896,obrid101,o'brida02
119890,obrid102,o'brida03
,obrid103,o'brida01
119891,obrie101,o'bried01
,obrif901,
119893,obrig101,o'brige01
119900,obrij101,o'brijo03
119898,obrij103,o'brija02
119897,obrij104,o'brijo02
119899,obrij105,o'brija01
119895,obrij106,o'brijo01
,obrij901,
,obrij902,
119892,obrim101,o'bridi01
119903,obrip001,o'bripe03
598284,obrip002,obriepe01
119902,obrip101,o'bripe01
119901,obrip102,o'bripe02
,obrip901,
676617,obrir001,obrieri01
119904,obrir101,o'brira01
119906,obris101,o'brisy01
119909,obrit101,o'brito02
119908,obrit102,o'brito01
119907,obrit103,o'brito03
,obriw901,
817948,obryw101,obryawi01
,oceaf801,
119913,ochoa001,ochoaal01
430649,ochoi001,ochoaiv01
119914,ock-w101,ockwh01
655366,ockes701,
119915,ockew101,ockeywa01
119921,ocona101,o'conan01
,ocona901,
150256,oconb001,o'conbr02
119916,ocond101,o'conda02
119922,ocond102,o'conda01
119923,oconf101,o'confr01
119924,oconj001,o'conja02
119919,oconj101,o'conjo01
119917,oconj102,o'conji01
119918,oconj103,o'conjo03
119926,oconj104,o'conja01
119925,oconj105,o'conjo02
695905,oconj701,
,oconj901,
456585,oconm001,oconnmi01
119920,oconp101,o'conpa01
119927,oconp102,o'conpa02
,ocont901,
,oconu901,
503285,odayd001,odayda01
119928,odayh101,o'dayha01
,odayl901,
119929,odeak101,o'deake01
119930,odeap101,o'deapa01
119931,odelb101,o'delbi01
,odelm901,
817943,odenj101,odenjo01
119932,odent101,odenwte01
,odlia901,
119933,odomd101,odomda01
119934,odomh101,odomhe01
641929,odomj001,odomjo01
119935,odomj101,odombl01
,odomj901,
817944,odoms101,odomsa01
119936,odong101,o'donge01
119937,odonh101,o'donha01
119940,odonj001,o'donjo03
119939,odonj101,o'donjo02
119938,odonj102,o'donjo01
,odonj901,
543606,odorj001,odorija01
596059,odorr001,odorro01
492514,odorr801,
119941,odoul101,o'doule01
431058,odrit701,
119942,odwef101,odwelfr01
119943,oelkb001,oelkebr01
469721,oeltt001,oeltjtr01
119944,oertc101,oertech01
119945,oescj101,oeschjo01
119946,oestr001,oestero01
119947,ofarb101,o'farbo01
,ofaro101,
119948,offej001,offerjo01
119949,offir101,officro01
817941,offum101,offutmo01
